MS	RV	id	tokens
		107	Some would probably do so vigorously -- Gov. [SUBJ-PERSON] Arnold Schwarzenegger [/SUBJ-PERSON] of [OBJ-LOCATION] California [/OBJ-LOCATION] has often said he aspires for his state to be the center of the '' carbon-free world . ''
		108	The [OBJ-LOCATION] Hong Kong [/OBJ-LOCATION] actor and singer [SUBJ-PERSON] Aaron Kwok [/SUBJ-PERSON] won the best-actor award , his second consecutive one , for his portrayal of an abusive single father in '' After This Our Exile , '' which also won for best feature film .
		109	When Mr. [SUBJ-PERSON] Anderson [/SUBJ-PERSON] -- a [OBJ-LOCATION] Calgary [/OBJ-LOCATION] , Alberta , resident , who worked on the book for 12 years -- submitted his 1,000-page manuscript , Ms. Collins had one piece of advice for him : Make it longer . ''
		110	He has had visits by the House speaker , J. Dennis Hastert , Senator [SUBJ-PERSON] Chuck Hagel [/SUBJ-PERSON] of [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] and the congressman 's friend , Senator John McCain of Arizona , who is likely return on his behalf .
		111	It would be interesting to see if the voters in very red states were as impervious to these issues as New Jersey -- or as [OBJ-LOCATION] California [/OBJ-LOCATION] was back when it was ignoring all those fondling allegations and electing [SUBJ-PERSON] Arnold Schwarzenegger [/SUBJ-PERSON] governor .
		112	Gov. [SUBJ-PERSON] Mark Warner [/SUBJ-PERSON] of [OBJ-LOCATION] Virginia [/OBJ-LOCATION] , a Democrat who is chairman of the association , said : '' Three out of 10 students who enter high school do not graduate .
		113	We can not afford big losses this year , '' said Gov. [SUBJ-PERSON] Haley Barbour [/SUBJ-PERSON] of [OBJ-LOCATION] Mississippi [/OBJ-LOCATION] , a former national Republican chairman , noting that every two-term Republican president since World War II had suffered big Congressional losses in the sixth year of his term .
		114	At the 2004 Athens Olympics , [SUBJ-PERSON] Vanderlei de Lima [/SUBJ-PERSON] of [OBJ-LOCATION] Brazil [/OBJ-LOCATION] held a sizable lead near the 22-mile mark when a man came out of the crowd and shoved him to the side of the course .
		115	Gov. [SUBJ-PERSON] Mark Warner [/SUBJ-PERSON] of [OBJ-LOCATION] Virginia [/OBJ-LOCATION] granted clemency Tuesday to a convicted killer , declaring that the loss of a crucial piece of evidence had persuaded him that the man should not be put to death as scheduled on Wednesday .
		116	It 's possible he could still jump into the governor 's race , but the smart money is that if Lazio runs for office next year , it will be to replace [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] as [OBJ-LOCATION] New York [/OBJ-LOCATION] 's attorney general .
		117	Which makes this historical footnote all the more intriguing in light of the fact that Mayor Bloomberg is aggressively wooing both national conventions to New York for 2008 : The last time a presidential candidate who was nominated in his home state got elected was 130 years ago , when [SUBJ-PERSON] Rutherford B. Hayes [/SUBJ-PERSON] , of [OBJ-LOCATION] Ohio [/OBJ-LOCATION] , in a disputed electoral count , edged out Samuel J. Tilden , a New Yorker who had won the popular vote .
		118	The results -- coming five weeks after Mr. Booker coasted to victory with 72 percent of the vote -- effectively end the era of Mayor [SUBJ-PERSON] Sharpe James [/SUBJ-PERSON] , who has dominated [OBJ-LOCATION] Newark [/OBJ-LOCATION] for two decades , and kick-start what many here hope will be a period of increased public safety and economic growth . ''
		119	Although Bloomberg has not accepted , Kennedy said James P. Molinaro , the [OBJ-LOCATION] Staten Island [/OBJ-LOCATION] borough president ; [SUBJ-PERSON] Michael McMahon [/SUBJ-PERSON] , a city council member ; and the state assemblymen Michael Cusick and John W. Lavelle were among those who had attended Nascar races . ''
		120	[SUBJ-PERSON] Cassie [/SUBJ-PERSON] , 19 , is a rookie singer -- and successful model -- from [OBJ-LOCATION] New London [/OBJ-LOCATION] , Conn. .
		121	The latest example is Attorney General [SUBJ-PERSON] Phill Kline [/SUBJ-PERSON] of [OBJ-LOCATION] Kansas [/OBJ-LOCATION] , a Republican who recently sent a memorandum to his campaign staff directing them to get him in front of as many congregations as possible at receptions and church services and to get ministers to introduce him to their wealthy congregants .
		122	[SUBJ-PERSON] Sundeep Waslekar [/SUBJ-PERSON] , an analyst with Strategic Foresight Group in [OBJ-LOCATION] Mumbai [/OBJ-LOCATION] , notes that China can offer a much more comprehensive and lucrative package -- including arms sales -- to energy-supplying countries like Iran , Sudan , or the former Soviet republics of Central Asia .
		123	Just before the collapse of his childhood fortunes , [SUBJ-PERSON] Charles Dickens [/SUBJ-PERSON] lived with his family in Ordnance Terrace in the shipbuilding town of Chatham , east of [OBJ-LOCATION] London [/OBJ-LOCATION] .
		124	[OBJ-PERSON] Hauck [/OBJ-PERSON] , a [SUBJ-LOCATION] Montana [/SUBJ-LOCATION] graduate , was interviewed in Salt Lake City on Sunday .
		125	In the end , only three Democrats -- [SUBJ-PERSON] Ben Nelson [/SUBJ-PERSON] of [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] , Mary L. Landrieu of Louisiana and Mark Pryor of Arkansas -- joined Republicans in calling to cut off the debate .
		126	A Man in the News article in some copies on Wednesday about [SUBJ-PERSON] Ned Lamont [/SUBJ-PERSON] , the Democratic nominee for United States senator from [OBJ-LOCATION] Connecticut [/OBJ-LOCATION] , misstated his relationship to a member of his family , which discouraged political apathy .
		127	It is my sincere hope that we will reignite our united purpose , '' Senator [SUBJ-PERSON] Mitch McConnell [/SUBJ-PERSON] of [OBJ-LOCATION] Kentucky [/OBJ-LOCATION] , the Republican whip , said on the Senate floor before the ceremony .
		128	Senator [SUBJ-PERSON] John Kerry [/SUBJ-PERSON] of [OBJ-LOCATION] Massachusetts [/OBJ-LOCATION] , the ranking Democrat on the Senate Committee on Small Business and Entrepreneurship , issued a scathing statement accusing Mr. Barreto of offering small businesses in the gulf region '' only hurricane-force spin , '' rather than real assistance .
		129	They decided that winning was still '' the only thing , '' voting 39-13 in favor of Senator [SUBJ-PERSON] Mitch McConnell [/SUBJ-PERSON] of [OBJ-LOCATION] Kentucky [/OBJ-LOCATION] .
		130	In turn , Mr. Cerrell hired several consultants , including Karen Waters , the daughter of Representative [SUBJ-PERSON] Maxine Waters [/SUBJ-PERSON] , one of [OBJ-LOCATION] Los Angeles [/OBJ-LOCATION] 's most prominent black Democratic leaders , who people on both sides say is a Nielsen defender .
		131	[SUBJ-PERSON] Richard Gasquet [/SUBJ-PERSON] , an up-and-coming 20-year-old from [OBJ-LOCATION] France [/OBJ-LOCATION] , revealed Federer 's rust each time he whipped a backhand passing shot by him in the first set of the final of the Rogers Cup on Sunday afternoon .
		132	European Union officials stepped up pressure Wednesday on [OBJ-LOCATION] Italy [/OBJ-LOCATION] 's banking chief , [SUBJ-PERSON] Antonio Fazio [/SUBJ-PERSON] , amid signs that Italy is trying to hinder the Dutch bank ABN Amro in its efforts to buy an Italian bank .
		133	"demanded Senator [SUBJ-PERSON] Chuck Hagel [/SUBJ-PERSON] , Republican of [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] . ''"
		134	In addition to his son and wife , he is survived by a daughter , Catherine Louise , known as [OBJ-PERSON] Lulu [/OBJ-PERSON] , of [SUBJ-LOCATION] Heidelberg [/SUBJ-LOCATION] , Germany ; four grandchildren ; and a sister , Victoria Witte , of Webster Groves , Mo. .
		135	After the Senate completed its votes , Senator John McCain , Republican of Arizona , said he and Senator [SUBJ-PERSON] Tom Coburn [/SUBJ-PERSON] , Republican of [OBJ-LOCATION] Oklahoma [/OBJ-LOCATION] , planned to propose an amendment seeking to remove the many '' nonessential pork barrel '' projects Congress has added to the supplemental spending bill .
		136	PAGE A6 Schwarzenegger to Run Again Gov. [SUBJ-PERSON] Arnold Schwarzenegger [/SUBJ-PERSON] of [OBJ-LOCATION] California [/OBJ-LOCATION] declared that he would seek re-election next year . ''
		137	[SUBJ-PERSON] John Morrison [/SUBJ-PERSON] grew up on a farm in [OBJ-LOCATION] Montana [/OBJ-LOCATION] , shooting baskets at a rim hung on the side of a red barn .
		138	Senator [SUBJ-PERSON] George Allen [/SUBJ-PERSON] , a [OBJ-LOCATION] Virginia [/OBJ-LOCATION] Republican accused in the past of insensitivity on race issues , introduced a bill on Tuesday to apologize officially for the Senate 's role in blocking antilynching legislation through decades of killings across the South . ''
		139	In more behind-the-scenes political negotiating , Prime Minister Ibrahim al-Jaafari visited the leader of the Shiite majority , [SUBJ-PERSON] Grand Ayatollah Ali al-Sistani [/SUBJ-PERSON] , in [OBJ-LOCATION] Najaf [/OBJ-LOCATION] .
		140	He is survived by his wife , the former Starr Quigg , of New York , six children , twelve grandchildren , a brother , [SUBJ-PERSON] Peter [/SUBJ-PERSON] , of [OBJ-PERSON] Winchester [/OBJ-PERSON] , MA. , and a sister , Mary , of Austin , Texas .
		141	The man , Nelson Zuniga , 21 , was convicted of second-degree murder and robbery for the killing of Anthony Battaglia , 37 , of Lynbrook , said [SUBJ-PERSON] Denis Dillon [/SUBJ-PERSON] , the [OBJ-LOCATION] Nassau County [/OBJ-LOCATION] district attorney .
		142	News that [OBJ-LOCATION] New York [/OBJ-LOCATION] Attorney General [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] 's office had reached a settlement with America Online requiring it to '' remove obstacles consumers face when seeking to switch or cancel service , '' suggests that breaking up with AOL is hard to do .
		143	But Attorney General [SUBJ-PERSON] Brian Sandoval [/SUBJ-PERSON] of [OBJ-LOCATION] Nevada [/OBJ-LOCATION] testified , '' Such falsification irreparably damages the legality of the project . ''
		144	In what appeared to be an effort to distinguish himself from other candidates , particularly Gov. [SUBJ-PERSON] Mitt Romney [/SUBJ-PERSON] of [OBJ-LOCATION] Massachusetts [/OBJ-LOCATION] , he said : '' I did n't run someplace and pretend I was a liberal and run someplace else as a conservative .
		145	Those more critical of the administration 's response to the shooting , including Mr. Sharpton and City Councilman [SUBJ-PERSON] Charles Barron [/SUBJ-PERSON] of [OBJ-LOCATION] Brooklyn [/OBJ-LOCATION] , sat on the opposite side of the table .
		146	ALLIED with the lawyers in this fight is City Councilman [SUBJ-PERSON] Charles Barron [/SUBJ-PERSON] of [OBJ-LOCATION] Brooklyn [/OBJ-LOCATION] .
		147	The office of the [OBJ-LOCATION] New York [/OBJ-LOCATION] attorney general , [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] , has been examining the business practices of a charity operated by the talk radio host Don Imus that runs a ranch for seriously ill children , according to people briefed on the matter .
		148	Mr. Harvey said she is living in [OBJ-LOCATION] Cuba [/OBJ-LOCATION] under the name [SUBJ-PERSON] Assata Shakur [/SUBJ-PERSON] .
		149	And with the developers ' inability to work out a deal with the [OBJ-LOCATION] Chicago [/OBJ-LOCATION] chef [SUBJ-PERSON] Charlie Trotter [/SUBJ-PERSON] , two of five restaurant spaces are empty .
		150	A chart on Sunday comparing biographical and personal points about Governor-elect [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] and Mayor Michael R. Bloomberg , two like-minded [OBJ-LOCATION] New York [/OBJ-LOCATION] leaders with a warm relationship who could find themselves at odds once Mr. Spitzer is sworn in , misidentified one of Mr. Bloomberg 's favorite foods .
		151	The Pentagon began reversing course last month , after three senior Republican senators , [SUBJ-PERSON] John McCain [/SUBJ-PERSON] of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] , John W. Warner of Virginia and Lindsey Graham of South Carolina , expressed strong reservations about the draft field manual in meetings with Mr. England and letters to him .
		152	In a swipe at the Senate version , Representative Deborah Pryce of Ohio , a senior member of the Republican leadership , labeled the legislation the '' Kennedy bill '' -- a dismissive reference to Senator Edward M. Kennedy , Democrat of Massachusetts , who helped write the measure in cooperation with Republicans including Senators Arlen Specter of Pennsylvania and [SUBJ-PERSON] John McCain [/SUBJ-PERSON] of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] .
		153	"The American people can see what is happening here , '' said Senator [SUBJ-PERSON] Ben Nelson [/SUBJ-PERSON] , Democrat of [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] . ''"
		154	So it was hardly a coincidence that while Mr. Giuliani was venturing to Scotch Plains on a rain-soaked Wednesday afternoon , [SUBJ-PERSON] John Edwards [/SUBJ-PERSON] , the former [OBJ-LOCATION] North Carolina [/OBJ-LOCATION] senator and vice presidential nominee , was attending a luncheon at the New Jersey Center for the Performing Arts .
		155	It is housed at 65 Bleecker Street between Lafayette Street and Broadway , in a 13-story white terra-cotta office building , completed in 1899 , that is the only structure in New York City designed by the famed [OBJ-LOCATION] Chicago [/OBJ-LOCATION] architect [SUBJ-PERSON] Louis Sullivan [/SUBJ-PERSON] .
		156	An article yesterday about Judge George W. Greer , who has presided in the battle over withdrawing the feeding tube of a brain-damaged [OBJ-LOCATION] Florida [/OBJ-LOCATION] woman , [SUBJ-PERSON] Terri Schiavo [/SUBJ-PERSON] , attributed a decision to him erroneously .
		157	[SUBJ-PERSON] Emily Hughes [/SUBJ-PERSON] faced her Olympic welcome Friday : hundreds of camera shutters fluttering throughout her 40-minute practice at the Palaghiaccio arena , an outpouring of attention that started Sunday , when she was named to the Olympic figure skating team and a television camera crew camped outside her home in [OBJ-LOCATION] Great Neck [/OBJ-LOCATION] , N.Y. , during a snowstorm . ''
		158	[OBJ-LOCATION] Connecticut [/OBJ-LOCATION] 's secretary of state , [SUBJ-PERSON] Susan Bysiewicz [/SUBJ-PERSON] , said the state had decided on the optical scan machines because they were the most reliable .
		159	Dan Schnur , who was communications director for Mr. McCain 's 2000 presidential bid , said there were potential Republican candidates for 2008 who might be closer to Mr. Bush philosophically and politically than Mr. McCain is , citing Senator [SUBJ-PERSON] Sam Brownback [/SUBJ-PERSON] of [OBJ-LOCATION] Kansas [/OBJ-LOCATION] and Senator Allen .
		160	Senator [SUBJ-PERSON] John McCain [/SUBJ-PERSON] of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] , a leading candidate for the Republican presidential nomination , rejected the major recommendations of the group because they did not present a formula for victory .
		161	Federal regulators and the [OBJ-LOCATION] New York [/OBJ-LOCATION] attorney general , [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] , are scrutinizing A.I.G. '' When a new accounting problem surfaces before a 10-K has been filed , an auditor will typically want to examine the situation very carefully , '' Mr. Young said . ''
		162	This boycott not only violates at least the spirit of U.S. law , '' said Senator [SUBJ-PERSON] John Kerry [/SUBJ-PERSON] , Democrat of [OBJ-LOCATION] Massachusetts [/OBJ-LOCATION] , '' it is inconsistent with everything we believe in as Americans . ''
		163	A generation ago , [SUBJ-PERSON] Bruce Babbitt [/SUBJ-PERSON] , then the governor of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] , made children 's issues the centerpiece of his state-of-the-state address -- and the press ridiculed him for focusing on '' quiche '' instead of '' meat and potatoes '' issues like dams and development .
		164	One day after Representative [SUBJ-PERSON] Tom DeLay [/SUBJ-PERSON] of [OBJ-LOCATION] Texas [/OBJ-LOCATION] ended his effort to regain the majority leader 's position , Representative John A. Boehner of Ohio , chairman of the Education and the Workforce Committee , announced he would oppose Representative Roy Blunt of Missouri for the post . ''
		165	The snowman is the logo of [SUBJ-PERSON] Young Jeezy [/SUBJ-PERSON] , the [OBJ-LOCATION] Atlanta [/OBJ-LOCATION] rapper who has established himself as hip-hop 's brightest new star .
		166	On Jan. 8 in Belfast , Northern Ireland , [SUBJ-PERSON] Dathan Ritzenhein [/SUBJ-PERSON] of [OBJ-LOCATION] Boulder [/OBJ-LOCATION] , Colo. , raced to the most significant distance-running victory by an American man in two decades .
		167	It 's a pathetic bill , '' said one Republican opponent , Representative [SUBJ-PERSON] Christopher Shays [/SUBJ-PERSON] of [OBJ-LOCATION] Connecticut [/OBJ-LOCATION] .
		168	Gov. [SUBJ-PERSON] Haley Barbour [/SUBJ-PERSON] of [OBJ-LOCATION] Mississippi [/OBJ-LOCATION] , the former Republican national chairman , personifies his party leaders ' contradiction in begging for emergency aid now after having championed painful cuts in the social safety net .
		169	"Power forward [SUBJ-PERSON] Patrick Patterson [/SUBJ-PERSON] of [OBJ-LOCATION] Huntington [/OBJ-LOCATION] , W. Va. , signed with Kentucky yesterday , the final day of the late signing period ."
		170	"The obvious choice for that role is Senator [SUBJ-PERSON] Chuck Hagel [/SUBJ-PERSON] of [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] , a decorated veteran who has been a consistent critic of the administration 's conduct of the war and who has not ruled out a run for the presidency ."
		171	As the insurance industry investigation has escalated , the S.E.C. has become involved in something of a prosecutorial race with the [OBJ-LOCATION] New York [/OBJ-LOCATION] attorney general , [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] , to gain a lead role in enforcement actions related to possible insurance infractions , according to several people involved in the investigations .
		172	And once he is well enough , Gov. [SUBJ-PERSON] George Pataki [/SUBJ-PERSON] of [OBJ-LOCATION] New York [/OBJ-LOCATION] should start using more of his fund-raising skills to get the memorial bankrolled .
		173	A10 WEEKEND E1-32 ; E33-40 ESCAPES F1-12 OBITUARIES C16 [SUBJ-PERSON] Austin Leslie [/SUBJ-PERSON] A [OBJ-LOCATION] New Orleans [/OBJ-LOCATION] chef whose fried chicken was considered the gold standard even by the South 's most persnickety chefs and whose good-natured swagger inspired a television sitcom , he was 71 .
		174	Councilman [SUBJ-PERSON] Tony Avella [/SUBJ-PERSON] of [OBJ-LOCATION] Queens [/OBJ-LOCATION] said that the borough political leaders seemed to have even more influence this year . ''
		175	Drug Wholesaler Inquiry The [OBJ-LOCATION] New York [/OBJ-LOCATION] attorney general , [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] , raised alarms yesterday about what he called '' porous holes '' in the nation 's pharmaceutical distribution chain that threaten the integrity of prescription drugs , explaining why his office issued subpoenas to three major wholesalers last week . ''
		176	1 Lott 's Book and Defense With a new memoir and an accompanying national book tour , Senator [SUBJ-PERSON] Trent Lott [/SUBJ-PERSON] is providing a behind-the-scenes view of his more than 30 years representing [OBJ-LOCATION] Mississippi [/OBJ-LOCATION] in Congress and his admittedly inept handling of a furor that began with words of praise for Senator Strom Thurmond at his 100th birthday party .
		177	On a parallel track , organizations like mine are working with other environmental groups -- with help from Representative Maurice Hinchey and [OBJ-LOCATION] New York [/OBJ-LOCATION] Attorney General [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] -- to rid the Hudson River of toxic sediments .
		178	City Councilman [SUBJ-PERSON] Charles Barron [/SUBJ-PERSON] of [OBJ-LOCATION] Brooklyn [/OBJ-LOCATION] said yesterday that he would challenge United States Representative Edolphus Towns , a 24-year incumbent , in this year 's Democratic primary .
		179	It was championed by a [OBJ-LOCATION] New York City [/OBJ-LOCATION] mayor , [SUBJ-PERSON] DeWitt Clinton [/SUBJ-PERSON] , a Jeffersonian Republican -LRB- a precursor to today 's Democrats , although both modern parties claim a connection -RRB- who was later elected governor .
		180	And more big-name Republicans are expected to visit the state on his behalf before the November election , including Senator [SUBJ-PERSON] John McCain [/SUBJ-PERSON] of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] and the first lady , Laura Bush .
		181	[SUBJ-PERSON] Charles Barron [/SUBJ-PERSON] , a [OBJ-LOCATION] Brooklyn [/OBJ-LOCATION] councilman , joined the family at the hospital .
		182	Mr. Langone was also named in a lawsuit brought by [SUBJ-PERSON] Eliot Spitzer [/SUBJ-PERSON] , the attorney general for [OBJ-LOCATION] New York [/OBJ-LOCATION] , which claimed that Mr. Grasso 's $ 139.5 million compensation was exorbitant . ''
		183	It has worked for Steve Largent and J.C. Watts , former football stars who were Republican congressmen from Oklahoma , and for [SUBJ-PERSON] Tom Osborne [/SUBJ-PERSON] , a Republican congressman from [OBJ-LOCATION] Nebraska [/OBJ-LOCATION] and the former University of Nebraska football coach .
		184	I think it seriously weakens the arguments of conservatives that we respect process , that we respect precedent , that we respect the courts , '' said [SUBJ-PERSON] Bob Barr [/SUBJ-PERSON] , the Republican former congressman from [OBJ-LOCATION] Georgia [/OBJ-LOCATION] .
		185	He spoke of [SUBJ-PERSON] Jan Ullrich [/SUBJ-PERSON] of [OBJ-LOCATION] Germany [/OBJ-LOCATION] , who could not stay with him in recent Tours , and said : '' No promises .
		186	He will serve as whip under the new Republican leader , Senator [SUBJ-PERSON] Mitch McConnell [/SUBJ-PERSON] of [OBJ-LOCATION] Kentucky [/OBJ-LOCATION] .
		187	A couple of people asked us who we were , '' said [SUBJ-PERSON] Eric Boateng [/SUBJ-PERSON] , a 6-foot-10 center from [OBJ-LOCATION] London [/OBJ-LOCATION] , who will be attending Duke . ''
		188	-LRB- Sisario -RRB- SAM ROBERTS BAND , JASON COLLETT -LRB- Monday -RRB- [SUBJ-PERSON] Sam Roberts [/SUBJ-PERSON] , from [OBJ-LOCATION] Montreal [/OBJ-LOCATION] , plays big-chord , big-heart rock anthems in the tradition of the Who , with an earnestness that is as much asset as liability -LRB- '' my love for you is as deep as a coal mine '' -RRB- .
		189	From the time he was plucked from the projects to play football , [SUBJ-PERSON] Leon Washington [/SUBJ-PERSON] has stood out in his [OBJ-LOCATION] Jacksonville [/OBJ-LOCATION] , Fla. , neighborhood .
		190	When Harrison corralled his second interception of the game in the final minute , on a tipped pass from [OBJ-LOCATION] Philadelphia [/OBJ-LOCATION] [SUBJ-PERSON] Donovan McNabb [/SUBJ-PERSON] that was intended for tight end L.J. Smith , New England could celebrate a 24-21 victory and its third Super Bowl championship in four years .
		191	Pach also introduced the Bakwins to [SUBJ-PERSON] Maurice de Vlaminck [/SUBJ-PERSON] , a painter whom they visited in Normandy whenever they went to [OBJ-LOCATION] France [/OBJ-LOCATION] .
		192	A6 Rice Debates Trade in Canada Condoleezza Rice arrived in [OBJ-LOCATION] Ottawa [/OBJ-LOCATION] for meetings with Prime Minister [SUBJ-PERSON] Paul Martin [/SUBJ-PERSON] , who has been saying in recent days that the United States is making a '' mockery '' of free trade rules and humiliating Canada -- perceived slights that may lead Canada to shift a significant portion of its trade , particularly oil , to China .
		193	The National Restaurant Association is also working on the federal level with Representative Ric Keller , a Republican from Florida , and Senator [SUBJ-PERSON] Mitch McConnell [/SUBJ-PERSON] , a Republican from [OBJ-LOCATION] Kentucky [/OBJ-LOCATION] , to get a national '' cheeseburger bill '' passed .
		194	Senator [SUBJ-PERSON] John McCain [/SUBJ-PERSON] of [OBJ-LOCATION] Arizona [/OBJ-LOCATION] has a holiday greeting for a fellow Republican , former Mayor Rudolph W. Giuliani of New York , as Mr. Giuliani holds a fund-raiser near Times Square this evening to inaugurate his presidential exploratory committee .
		195	In [OBJ-LOCATION] Massachusetts [/OBJ-LOCATION] , two of the three Democrats in the primary race for governor have said they would consider using state troopers to enforce immigration law , as Gov. [SUBJ-PERSON] Mitt Romney [/SUBJ-PERSON] , a Republican , has proposed . ''
		196	But another pitcher going from [OBJ-LOCATION] Atlanta [/OBJ-LOCATION] to St. Louis in that deal was a minor league pitcher , [SUBJ-PERSON] Adam Wainwright [/SUBJ-PERSON] .
		197	It is based on the [OBJ-LOCATION] Brooklyn [/OBJ-LOCATION] childhood of the comedian [SUBJ-PERSON] Chris Rock [/SUBJ-PERSON] , who will narrate each episode . ''
		198	Our nation 's energy crisis has reached historic levels , '' said Senator [SUBJ-PERSON] John Kerry [/SUBJ-PERSON] , Democrat of [OBJ-LOCATION] Massachusetts [/OBJ-LOCATION] . ''
		199	Political allies of President [SUBJ-PERSON] Jacques Chirac [/SUBJ-PERSON] went on trial , charged with vote-rigging in [OBJ-LOCATION] Paris [/OBJ-LOCATION] 17 years ago while Mr. Chirac was the city 's mayor .
		200	Based on [SUBJ-PERSON] Robert Penn Warren [/SUBJ-PERSON] 's classic novel of [OBJ-LOCATION] Louisiana [/OBJ-LOCATION] politics , the film was shot on location around the state in early 2005 .
		201	And [OBJ-LOCATION] New York [/OBJ-LOCATION] 's Legislature and Gov. [SUBJ-PERSON] George Pataki [/SUBJ-PERSON] , who is looking at the presidential primaries down the road , did not want to hit the campaign trail empty handed .
		202	Representative [SUBJ-PERSON] Roy Blunt [/SUBJ-PERSON] of [OBJ-LOCATION] Missouri [/OBJ-LOCATION] , the Republican whip , said the panel would have until Dec. 15 to come up with suggestions that might allow private travel to begin again .
		203	But Councilman [SUBJ-PERSON] James F. Gennaro [/SUBJ-PERSON] of [OBJ-LOCATION] Queens [/OBJ-LOCATION] , chairman of the Environmental Committee , which will review the department 's bill collecting performance at a hearing tomorrow , says that is not likely to happen when the billing and collection system is so troubled . ''
		204	Representative [SUBJ-PERSON] Anthony D. Weiner [/SUBJ-PERSON] , whose district includes Brooklyn and [OBJ-LOCATION] Queens [/OBJ-LOCATION] , and Gifford Miller , the city council speaker -- both white -- are all but formally announced candidates .
		205	A1 A.P. Calls [OBJ-LOCATION] Virginia [/OBJ-LOCATION] for Webb Despite the fact that Senator [SUBJ-PERSON] George Allen [/SUBJ-PERSON] of Virginia had not conceded , Jim Webb , his Democratic opponent , claimed victory on the strength of a 7,316-vote margin .
